30476,210,811082
30479,213,811255
30481,215,811420
30484,218,811583
30485,219,811740
30486,220,811907
30495,229,812064
30482,216,812394
30489,223,812591
30491,225,812794
30492,226,812965
30490,224,813136
30498,232,813327
30499,233,813498
30500,234,814042
30501,235,814220
30509,243,814395
30488,222,814647
30511,245,814652
30474,208,814650
30478,212,814849
30512,246,814858
30487,221,813785
30483,217,815040
30510,244,814587
30494,228,815238
30513,247,815263
30477,211,815405
30514,248,815452
30496,230,815579
30516,250,815612
30493,227,815757
30517,251,815779
30497,231,815936
30518,252,815947
30504,238,816367
30502,236,816119
30519,253,816455
30506,240,816232
30515,249,816583
30520,254,816617
30503,237,816237
30521,255,816789
30505,239,816725
30522,256,816961
30525,259,817530
30507,241,817569
30523,257,817670
30526,260,817743
30524,258,817905
30527,261,817922
30532,266,818067
30529,263,818090
30534,268,818245
30530,264,818259
30535,269,818407
30531,265,818421
30538,272,818578
30533,267,818589
30536,270,818767
30537,271,818952
30539,273,819033
30540,274,819229
30541,275,819397
30546,280,819571
30547,281,819752
30508,242,818896
30544,278,820222
30559,293,820422
30560,294,820592
30552,286,820771
30561,295,820952
30557,291,821344
30548,282,822792
30569,303,822810
30568,302,822362
30551,285,822996
30574,308,823102
30543,277,823165
30580,314,823280
30554,288,823346
30581,315,823436
30555,289,823526
30582,316,823608
30556,290,823705
30562,296,821479
30549,283,821598
30570,304,823899
30583,317,824036
30571,305,824096
30584,318,824259
30572,306,824266
30585,319,824421
30573,307,824430
30575,309,824598
30586,320,824598
30587,321,824774
30576,310,824774
30577,311,824949
30553,287,821702
30550,284,821810
30563,297,821912
30579,313,825144
30564,298,822028
30566,300,822135
30595,329,825349
30567,301,822252
30545,279,822655
30565,299,822657
30588,322,825537
30542,276,825631
30589,323,825704
30596,330,825787
30590,324,825854
30558,292,822662
30591,325,826013
30592,326,826514
30528,262,826566
30598,332,826645
30593,327,826704
30594,328,826871
30603,337,827032
30604,338,827190
30605,339,827346
30606,340,827502
30578,312,827750
30601,335,827763
30608,342,827664
30609,343,828012
30602,336,827691
30616,350,828216
30600,334,828269
30619,353,828378
30607,341,828431
30620,354,828546
30599,333,828589
30621,355,828695
30611,345,828742
30610,344,828857
30617,351,828899
30618,352,829064
30622,356,829234
30612,346,829338
30623,357,829401
30625,359,829585
30626,360,829743
30627,361,829904
30628,362,830060
30636,370,830215
30637,371,830371
30630,364,830534
30614,348,830657
30597,331,830888
30613,347,832168
30624,358,832403
30629,363,832604
30635,369,832780
30634,368,832969
30640,374,833146
30615,349,833468
30651,385,833699
30631,365,833705
30638,372,833886
30652,386,833886
30633,367,834059
30653,387,834058
30632,366,830720
30654,388,834232
30641,375,834362
30642,376,834537
30650,384,834653
30643,377,834653
30639,373,834720
30655,389,834395
30648,382,834911
30647,381,835842
30645,379,835848
30656,390,836087
30646,380,836102
30657,391,836271
30644,378,836298
30670,404,836449
30649,383,836474
30658,392,836633
30680,414,836662
30667,401,836813
30682,416,836834
30666,400,836989
30683,417,837007
30671,405,837160
30686,420,837176
30663,397,837332
30687,421,837345
30690,424,837513
30674,408,838342
30691,425,838423
30672,406,838550
30692,426,838629
30659,393,838785
30693,427,838851
30698,432,838869
30675,409,838991
30713,447,839048
30669,403,839060
30665,399,839184
30676,410,839239
30678,412,839352
30677,411,839401
30661,395,839523
30673,407,839572
30662,396,837508
30699,433,839737
30679,413,839788
30700,434,839900
30664,398,839958
30701,435,840065
30684,418,840459
30668,402,840122
30681,415,840232
30685,419,840659
30714,448,839219
30660,394,840344
30688,422,840828
30702,436,840426
30689,423,840998
30705,439,841017
30694,428,841158
30706,440,841177
30707,441,841331
30695,429,841336
30696,430,841515
30703,437,841557
30704,438,841669
30697,431,841704
30708,442,841837
30709,443,841892
30710,444,842040
30712,446,842049
30711,445,842205
30715,449,842206
30716,450,842458
30720,454,843481
30721,455,843741
30728,462,844002
30718,452,844108
30730,464,844188
30726,460,844359
30724,458,844383
30729,463,844527
30725,459,844315
30727,461,844685
30723,457,844710
30731,465,844860
30732,466,845029
30733,467,845203
30735,469,845377
30734,468,845502
30736,470,845608
30739,473,845965
30719,453,846219
30722,456,846447
30740,474,846645
30717,451,846699
30737,471,846889
30742,476,847054
30743,477,847221
30745,479,847388
30748,482,847550
30749,483,847731
30747,481,847776
30750,484,847907
30738,472,848003
30755,489,848069
30756,490,848235
30757,491,848404
30758,492,848565
30759,493,848727
30760,494,848890
30761,495,849059
30754,488,847963
30762,496,849230
30741,475,849315
30768,502,849397
30753,487,849496
30769,503,849563
30752,486,849663
30766,500,849709
30751,485,849836
30767,501,849876
30744,478,850063
30746,480,850234
30763,497,850229
30764,498,850413
30765,499,850002
30770,504,850646
30773,507,850695
30774,508,850856
30775,509,851023
30778,512,851391
30772,506,851442
30784,518,851608
30780,514,851636
30777,511,851189
30785,519,851781
30781,515,851918
30782,516,852096
30793,527,852265
30771,505,852682
30790,524,852431
30796,530,853041
30776,510,853100
30783,517,853233
30786,520,853273
30797,531,853409
30791,525,853438
30798,532,853595
30789,523,853621
30788,522,853806
30787,521,853907
30803,537,853982
30800,534,854149
30804,538,854155
30801,535,854330
30805,539,854343
30802,536,854513
30779,513,854645
30810,544,854693
30794,528,854839
30811,545,854866
30795,529,855020
30806,540,854092
30792,526,855206
30799,533,855403
30813,547,855403
30809,543,855579
30814,548,855579
30823,557,855749
30824,558,855916
30825,559,856093
30807,541,856425
30826,560,856654
30817,551,856860
30829,563,857085
30833,567,857259
30827,561,857314
30832,566,857426
30828,562,857500
30831,565,857696
30808,542,857765
30834,568,857929
30835,569,858106
30844,578,858303
30845,579,858474
30819,553,858646
30846,580,858646
30818,552,858831
30816,550,859014
30820,554,859110
30815,549,859172
30847,581,859267
30812,546,859332
30848,582,859449
30849,583,859501
30854,588,859634
30850,584,859665
30856,590,859807
30851,585,859830
30862,596,859984
30852,586,860004
30853,587,860171
30821,555,860277
30855,589,860335
30863,597,860451
30857,591,860499
30858,592,860662
30864,598,860678
30865,599,860856
30866,600,861017
30867,601,861183
30822,556,861512
30868,602,861720
30889,623,861956
30891,625,862119
30890,624,862279
30894,628,862440
30895,629,862649
30830,564,862650
30880,614,862652
30881,615,862849
30836,570,862840
30879,613,863024
30886,620,863026
30837,571,863065
30869,603,862615
30882,616,863206
30887,621,863215
30838,572,863266
30870,604,863357
30883,617,863375
30896,630,863521
30878,612,863544
30871,605,863693
30884,618,863709
30872,606,863862
30877,611,863877
30899,633,864034
30885,619,864049
30892,626,864216
30893,627,864394
30839,573,864398
30876,610,864556
30888,622,864579
30873,607,864202
30897,631,864711
30900,634,864776
30898,632,864879
30874,608,864948
30875,609,865041
30901,635,865119
30903,637,865206
30902,636,865287
30904,638,865369
30905,639,865459
30840,574,865752
30841,575,865968
30912,646,866000
30913,647,866174
30914,648,866336
30915,649,866490
30911,645,866641
30842,576,866645
30917,651,866661
30910,644,866811
30918,652,866822
30843,577,866828
30908,642,866976
30916,650,867169
30909,643,867282
30922,656,867464
30925,659,867468
30920,654,867655
30919,653,866989
30932,666,867936
30927,661,868098
30929,663,868261
30928,662,868421
30926,660,868796
30934,668,868988
30859,593,869011
30935,669,869201
30936,670,869372
30939,673,869540
30940,674,869703
30942,676,869872
30943,677,870037
30860,594,870360
30907,641,870650
30944,678,870570
30924,658,870842
30945,679,870954
30923,657,870999
30954,688,871124
30921,655,871162
30955,689,871301
30931,665,871328
30933,667,871495
30861,595,870484
30930,664,871665
30956,690,871796
30906,640,871825
30957,691,871981
30937,671,871993
30958,692,872151
30938,672,872164
30959,693,872313
30941,675,872328
30946,680,872503
30947,681,872673
30951,685,871755
30963,697,872483
30948,682,872840
30964,698,872977
30949,683,873002
30967,701,873150
30950,684,873168
30968,702,873327
30960,694,873330
30969,703,873489
30961,695,873506
30962,696,873677
30952,686,873751
30965,699,873836
30970,704,873923
30966,700,874003
30973,707,874110
30971,705,874170
30974,708,874280
30972,706,874330
30982,716,874447
30975,709,874488
30976,710,874674
30953,687,874819
30977,711,874840
30978,712,874989
30979,713,875149
30980,714,875309
30981,715,875465
30994,728,875613
30987,721,875632
30988,722,875799
30989,723,875809
31030,764,878473
30984,718,876006
31031,765,878828
30998,732,876104
31032,766,878994
31001,735,876200
31002,736,876299
31033,767,879167
31003,737,876395
31004,738,876489
31000,734,876848
30990,724,877321
31028,762,878886
31047,781,880628
31048,782,880821
31005,739,876863
31006,740,876966
30996,730,881280
31007,741,877092
31037,771,881492
31014,748,881534
31050,784,881670
31016,750,881716
31049,783,880986
31046,780,881884
31051,785,881918
31052,786,882068
31035,769,882237
30992,726,877192
31008,742,877209
30983,717,882646
31010,744,877337
31009,743,877365
31043,777,882824
31053,787,882826
31041,775,882986
31054,788,883012
31040,774,883155
31055,789,883183
31039,773,883315
31056,790,883352
31038,772,883476
31057,791,883521
31036,770,883637
31034,768,883820
31012,746,877441
31011,745,877459
31015,749,877548
31078,812,885131
31077,811,884704
31080,814,885432
31082,816,885598
31099,833,885760
31100,834,885936
31013,747,877544
30986,720,877890
31098,832,886442
31101,835,886645
31017,751,886645
31084,818,886806
31018,752,886822
31102,836,886968
31019,753,886987
31085,819,887116
31020,754,887150
31021,755,887326
30991,725,877989
30993,727,878087
31022,756,887520
30985,719,878181
31023,757,878280
31103,837,887691
31024,758,878372
31062,796,887716
31058,792,883975
31104,838,887855
31066,800,883990
31025,759,887888
31067,801,884090
31059,793,884107
31105,839,888016
31063,797,888054
31068,802,884184
31060,794,884206
31106,840,888196
31064,798,888208
31086,820,884276
31061,795,884305
31107,841,888363
31065,799,888367
31087,821,884369
31072,806,884404
31026,760,888535
31088,822,884467
31073,807,884506
31075,809,884606
31027,761,888727
31108,842,888806
31096,830,888912
31069,803,888919
31110,844,888976
31095,829,889091
31029,763,889096
31111,845,889126
31097,831,887524
31109,843,889273
31070,804,889269
31094,828,889336
31112,846,889426
31093,827,889505
31113,847,889932
31119,853,890147
31071,805,890273
31120,854,890306
31090,824,890451
31074,808,890508
31118,852,890625
31092,826,890647
31123,857,890695
31117,851,890821
31125,859,890857
31116,850,890993
30997,731,891019
31091,825,890786
30999,733,891240
31122,856,891406
31126,860,891574
31121,855,891735
31124,858,891902
31129,863,892072
30995,729,880059
31139,873,892731
31137,871,892924
31140,874,893090
31132,866,892230
31135,869,893337
31141,875,893499
31042,776,892678
31115,849,894010
31143,877,894121
31136,870,894289
31089,823,894301
31138,872,894200
31145,879,894478
31134,868,894521
31076,810,894647
31146,880,894668
31142,876,894692
31127,861,894835
31133,867,894899
31079,813,895025
31144,878,895070
31045,779,895105
31147,881,894833
31128,862,895207
31131,865,895237
31149,883,895362
31081,815,895387
31148,882,895403
31150,884,895529
31130,864,895569
31157,891,895698
31151,885,895736
31158,892,895865
31152,886,895901
31153,887,896064
31044,778,896204
31162,896,896227
31159,893,896028
31163,897,896387
31160,894,896505
31165,899,896546
31161,895,896670
31170,904,896707
31164,898,896832
31166,900,896999
31083,817,897054
31173,907,897065
31172,906,896892
31154,888,897366
31175,909,897410
31174,908,897322
31167,901,897529
31176,910,897658
31168,902,897707
31169,903,897867
31171,905,898031
31184,918,898198
31155,889,898538
31180,914,898759
31156,890,898764
31186,920,898944
31181,915,899112
31182,916,899272
31193,927,899431
31195,929,899599
31194,928,899768
31189,923,899806
31192,926,899931
31191,925,900060
31190,924,900117
31188,922,900223
31197,931,900296
31177,911,900301
31199,933,900492
31185,919,900509
31200,934,900672
31207,941,900676
31208,942,900808
31198,932,900833
31196,930,901012
31210,944,901027
31202,936,901177
31183,917,901259
31211,945,901200
31205,939,902040
31178,912,901533
31114,848,901703
31187,921,902216
31203,937,901731
31201,935,901815
31204,938,901833
31213,947,902599
31179,913,901641
31206,940,902621
31209,943,903176
31217,951,903183
31218,952,903026
31220,954,903342
31221,955,903515
31219,953,903680
31214,948,902980
31224,958,904323
31216,950,904345
31212,946,903848
31222,956,904527
31227,961,904666
31226,960,904692
31225,959,904839
31215,949,904867
31231,965,905008
31228,962,905044
31238,972,904236
31236,970,905295
31234,968,905497
31235,969,905187
31232,966,905690
31233,967,905462
31223,957,905786
31230,964,905603
31229,963,905873
31239,973,905421
31237,971,905732
31243,977,906527
31240,974,906229
31241,975,906858
31249,983,907035
31250,984,907200
31251,985,907368
31242,976,907813
31252,986,908003
31254,988,908212
31253,987,907542
31248,982,908447
31255,989,908505
31247,981,908630
31256,990,908687
31245,979,908803
31246,980,908987
31263,997,909001
31262,996,909137
31244,978,909180
31257,991,909220
31261,995,909344
31259,993,909416
31260,994,909483
31266,1000,909599
31258,992,909779
31264,998,910006
31265,999,910313
